area_tag	LONGI_DD	LATIT_DD	pos_string
Bornholm Basin	14.54333	55.46333	14.54333_55.46333
Bornholm Basin	14.67167	55.58	14.67167_55.58
Bornholm Basin	14.54667	55.65333	14.54667_55.65333
Bornholm Basin	14.73333	55.46	14.73333_55.46
Bornholm Basin	15.24167	55.595	15.24167_55.595
Bornholm Basin	15.38	55.95667	15.38_55.95667
Bornholm Basin	17.19667	55.62	17.19667_55.62
Bornholm Basin	17.22833	55.77667	17.22833_55.77667
Bornholm Basin	15.50333	55.625	15.50333_55.625
Bornholm Basin	15.5	55.79167	15.5_55.79167
Bornholm Basin	15.755	55.62333	15.755_55.62333
Bornholm Basin	15.73833	55.79167	15.73833_55.79167
Bornholm Basin	16.00167	55.62	16.00167_55.62
Bornholm Basin	15.98	55.795	15.98_55.795
Bornholm Basin	16.27	55.625	16.27_55.625
Bornholm Basin	16.235	55.79	16.235_55.79
Bornholm Basin	16.51	55.62667	16.51_55.62667
Bornholm Basin	16.50667	55.79167	16.50667_55.79167
Bornholm Basin	16.76167	55.62333	16.76167_55.62333
Bornholm Basin	16.75167	55.78833	16.75167_55.78833
Bornholm Basin	17.015	55.62333	17.015_55.62333
Bornholm Basin	17.00333	55.79333	17.00333_55.79333
Bornholm Basin	14.75	55.625	14.75_55.625
Bornholm Basin	14.76	55.46167	14.76_55.46167
Bornholm Basin	14.75333	55.785	14.75333_55.785
Bornholm Basin	15.01333	55.45833	15.01333_55.45833
Bornholm Basin	14.98833	55.63167	14.98833_55.63167
Bornholm Basin	15.0	55.79167	15.0_55.79167
Bornholm Basin	15.25	55.45833	15.25_55.45833
Bornholm Basin	15.255	55.62	15.255_55.62
Bornholm Basin	15.26333	55.79	15.26333_55.79
Bornholm Basin	15.48667	55.45667	15.48667_55.45667
Bornholm Basin	15.73833	55.46	15.73833_55.46
Bornholm Basin	16.25	55.29167	16.25_55.29167
Bornholm Basin	15.99833	55.45167	15.99833_55.45167
Bornholm Basin	16.5	55.29167	16.5_55.29167
Bornholm Basin	16.25	55.45833	16.25_55.45833
Bornholm Basin	16.5	55.45833	16.5_55.45833
Bornholm Basin	15.50667	55.12667	15.50667_55.12667
Bornholm Basin	15.32833	55.31333	15.32833_55.31333
Bornholm Basin	15.74167	55.12833	15.74167_55.12833
Bornholm Basin	15.75333	54.96167	15.75333_54.96167
Bornholm Basin	15.52167	55.29167	15.52167_55.29167
Bornholm Basin	15.99667	55.135	15.99667_55.135
Bornholm Basin	16.01833	54.96667	16.01833_54.96667
Bornholm Basin	15.77167	55.29167	15.77167_55.29167
Bornholm Basin	16.25	55.14667	16.25_55.14667
Bornholm Basin	16.25333	54.965	16.25333_54.965
Bornholm Basin	16.0	55.29167	16.0_55.29167
Bornholm Basin	16.5	55.14167	16.5_55.14167
Bornholm Basin	15.28333	55.12833	15.28333_55.12833
Bornholm Basin	15.00667	55.28833	15.00667_55.28833
Bothnian Sea	19.975	62.58617	19.975_62.58617
Bornholm Basin	14.99	54.78833	14.99_54.78833
Bornholm Basin	15.245	54.795	15.245_54.795
Bornholm Basin	15.40667	54.96167	15.40667_54.96167
Bornholm Basin	15.47833	54.79	15.47833_54.79
Bornholm Basin	15.73833	54.79	15.73833_54.79
Bornholm Basin	15.49	54.62333	15.49_54.62333
Bornholm Basin	15.74	54.62333	15.74_54.62333
Bornholm Basin	15.215	54.63333	15.215_54.63333
Bornholm Basin	15.99667	54.79167	15.99667_54.79167
Bornholm Basin	15.25833	54.95833	15.25833_54.95833
Arkona Basin	13.25833	54.935	13.25833_54.935
Arkona Basin	13.275	55.21	13.275_55.21
Arkona Basin	13.635	55.215	13.635_55.215
The Sound	12.86667	55.76667	12.86667_55.76667
The Sound	12.69333	55.94	12.69333_55.94
Bothnian Sea	19.97367	62.58717	19.97367_62.58717
Bothnian Bay	22.0685	64.70767	22.0685_64.70767
20	19.81933	63.49917	19.81933_63.49917
Bornholm Basin	15.64167	55.475	15.64167_55.475
Bothnian Sea	19.97467	62.58767	19.97467_62.58767
Bothnian Bay	22.06567	64.70983	22.06567_64.70983
Bothnian Sea	19.9745	62.58717	19.9745_62.58717
Bothnian Bay	22.06333	64.70883	22.06333_64.70883
Bothnian Bay	22.0655	64.70883	22.0655_64.70883
Bothnian Sea	19.97333	62.5875	19.97333_62.5875
20	19.82	63.498	19.82_63.498
Bothnian Sea	19.56783	61.08067	19.56783_61.08067
Bothnian Sea	19.19733	62.74917	19.19733_62.74917
Kattegat	11.32667	57.40167	11.32667_57.40167
Bothnian Bay	22.362	64.30567	22.362_64.30567
Bothnian Bay	23.503	65.38783	23.503_65.38783
Bothnian Bay	22.06567	64.71117	22.06567_64.71117
Kattegat	10.995	57.64833	10.995_57.64833
Kattegat	10.83167	57.44167	10.83167_57.44167
Skagerrak	10.85167	58.31833	10.85167_58.31833
Skagerrak	10.74	58.06667	10.74_58.06667
Skagerrak	11.075	58.05833	11.075_58.05833
20	19.80233	63.50983	19.80233_63.50983
Skagerrak	11.16333	58.25333	11.16333_58.25333
4	12.05167	57.20667	12.05167_57.20667
4	11.98	57.29	11.98_57.29
Kattegat	11.58167	57.33333	11.58167_57.33333
Kattegat	11.84167	57.12833	11.84167_57.12833
Kattegat	12.19667	57.045	12.19667_57.045
Kattegat	12.26667	56.89667	12.26667_56.89667
Kattegat	11.44	57.19167	11.44_57.19167
Kattegat	11.095	56.48333	11.095_56.48333
Kattegat	10.97667	56.265	10.97667_56.265
Kattegat	11.83167	56.625	11.83167_56.625
Kattegat	11.83167	56.79667	11.83167_56.79667
Kattegat	11.66833	56.94833	11.66833_56.94833
Kattegat	11.91	56.35167	11.91_56.35167
Kattegat	12.25833	56.39333	12.25833_56.39333
The Sound	12.85333	55.80667	12.85333_55.80667
The Sound	12.68667	55.96833	12.68667_55.96833
Kattegat	12.19	56.535	12.19_56.535
Kattegat	12.31	56.62667	12.31_56.62667
5	12.56	56.35667	12.56_56.35667
Kattegat	12.21333	56.815	12.21333_56.815
5	12.59833	56.55667	12.59833_56.55667
Kattegat	11.51667	57.55	11.51667_57.55
Kattegat	11.13333	57.53333	11.13333_57.53333
Kattegat	10.83333	57.61667	10.83333_57.61667
Skagerrak	9.9	57.68333	9.9_57.68333
Skagerrak	10.885	58.55167	10.885_58.55167
3	11.14167	58.46167	11.14167_58.46167
Skagerrak	10.83667	58.63667	10.83667_58.63667
Skagerrak	9.78833	57.755	9.78833_57.755
Skagerrak	9.81	57.87667	9.81_57.87667
Skagerrak	9.815	57.96167	9.815_57.96167
Skagerrak	9.81333	58.005	9.81333_58.005
Skagerrak	9.775	58.05833	9.775_58.05833
Skagerrak	10.185	57.75167	10.185_57.75167
Skagerrak	8.5	57.21667	8.5_57.21667
North Sea	7.95	56.08333	7.95_56.08333
North Sea	7.76667	56.08333	7.76667_56.08333
North Sea	7.53333	56.08333	7.53333_56.08333
North Sea	7.36667	56.08333	7.36667_56.08333
North Sea	7.5	56.71667	7.5_56.71667
Bothnian Sea	19.9735	62.58667	19.9735_62.58667
Skagerrak	8.584	57.455	8.584_57.455
Skagerrak	8.66167	57.52667	8.66167_57.52667
Skagerrak	8.74833	57.60167	8.74833_57.60167
Skagerrak	8.79333	57.78333	8.79333_57.78333
Bothnian Bay	22.06733	64.70967	22.06733_64.70967
Skagerrak	11.145	57.905	11.145_57.905
Skagerrak	10.565	57.83167	10.565_57.83167
Skagerrak	10.98	57.80667	10.98_57.80667
Skagerrak	11.0015	57.87833	11.0015_57.87833
Kattegat	11.52167	57.55	11.52167_57.55
Kattegat	11.0	57.54167	11.0_57.54167
Kattegat	10.93667	57.5095	10.93667_57.5095
20	19.82033	63.50083	19.82033_63.50083
Bothnian Sea	19.97067	62.586	19.97067_62.586
20	19.81767	63.49967	19.81767_63.49967
20	19.80483	63.5085	19.80483_63.5085
Bothnian Bay	22.0585	64.71	22.0585_64.71
Kattegat	11.52083	57.54517	11.52083_57.54517
Kattegat	11.33183	57.53883	11.33183_57.53883
Kattegat	10.93633	57.508	10.93633_57.508
Skagerrak	9.92917	57.63283	9.92917_57.63283
North Sea	8.10083	56.71717	8.10083_56.71717
North Sea	7.96983	56.71683	7.96983_56.71683
North Sea	7.83283	56.71533	7.83283_56.71533
North Sea	7.704	56.71467	7.704_56.71467
North Sea	8.0	56.07083	8.0_56.07083
North Sea	7.65733	55.41583	7.65733_55.41583
North Sea	7.83883	55.40883	7.83883_55.40883
North Sea	7.87583	55.3995	7.87583_55.3995
North Sea	7.46417	55.41483	7.46417_55.41483
North Sea	7.948	56.0875	7.948_56.0875
North Sea	7.76167	56.08433	7.76167_56.08433
North Sea	7.5285	56.08267	7.5285_56.08267
North Sea	7.36783	56.08	7.36783_56.08
North Sea	8.1035	56.714	8.1035_56.714
North Sea	7.96667	56.715	7.96667_56.715
North Sea	7.83283	56.782	7.83283_56.782
North Sea	7.70183	56.7165	7.70183_56.7165
Skagerrak	11.10167	58.25833	11.10167_58.25833
Skagerrak	10.94167	58.25833	10.94167_58.25833
North Sea	6.63883	56.715	6.63883_56.715
North Sea	7.952	56.71683	7.952_56.71683
North Sea	7.83383	56.71683	7.83383_56.71683
North Sea	7.43583	56.717	7.43583_56.717
North Sea	7.03583	56.7175	7.03583_56.7175
Kattegat	11.133	57.52483	11.133_57.52483
Kattegat	10.93683	57.5075	10.93683_57.5075
Kattegat	10.8285	57.61867	10.8285_57.61867
4	11.556	57.76633	11.556_57.76633
20	19.81817	63.49833	19.81817_63.49833
Bothnian Sea	20.069	61.984	20.069_61.984
Bothnian Sea	19.58083	61.082	19.58083_61.082
Bothnian Sea	19.199	62.74917	19.199_62.74917
Bothnian Sea	19.97533	62.5875	19.97533_62.5875
Bothnian Bay	23.05933	65.12517	23.05933_65.12517
Kattegat	10.93667	57.51	10.93667_57.51
Skagerrak	9.90667	57.67833	9.90667_57.67833
Skagerrak	9.85333	57.71667	9.85333_57.71667
Skagerrak	9.71167	57.855	9.71167_57.855
Skagerrak	9.90633	57.678	9.90633_57.678
Skagerrak	9.805	57.756	9.805_57.756
Skagerrak	9.76667	57.80167	9.76667_57.80167
Skagerrak	9.7055	57.85333	9.7055_57.85333
Skagerrak	9.35	57.2015	9.35_57.2015
Skagerrak	9.27467	57.2885	9.27467_57.2885
Skagerrak	9.23433	57.34133	9.23433_57.34133
Skagerrak	9.18467	57.41833	9.18467_57.41833
Skagerrak	9.19317	57.50033	9.19317_57.50033
Skagerrak	9.20183	57.56667	9.20183_57.56667
Skagerrak	10.55667	57.76833	10.55667_57.76833
Skagerrak	8.57167	57.16683	8.57167_57.16683
Skagerrak	8.50833	57.21667	8.50833_57.21667
Skagerrak	8.46667	57.31667	8.46667_57.31667
North Sea	7.83417	56.718	7.83417_56.718
North Sea	7.701	56.71667	7.701_56.71667
20	19.8015	63.50833	19.8015_63.50833
North Sea	6.63933	56.708	6.63933_56.708
North Sea	7.9695	56.71867	7.9695_56.71867
North Sea	7.70333	56.71667	7.70333_56.71667
North Sea	7.42533	56.71867	7.42533_56.71867
North Sea	7.035	56.70917	7.035_56.70917
4	11.70133	57.56767	11.70133_57.56767
Kattegat	11.52867	57.55033	11.52867_57.55033
Kattegat	11.12567	57.509	11.12567_57.509
Kattegat	10.93383	57.5055	10.93383_57.5055
Kattegat	11.32467	57.53317	11.32467_57.53317
Kattegat	10.84	57.61867	10.84_57.61867
Skagerrak	9.92567	57.63367	9.92567_57.63367
Arkona Basin	13.92	55.28833	13.92_55.28833
Western Gotland Basin	17.09833	57.45333	17.09833_57.45333
9	16.885	57.39167	16.885_57.39167
Western Gotland Basin	17.53	57.44333	17.53_57.44333
Eastern Gotland Basin	19.43833	57.87167	19.43833_57.87167
Eastern Gotland Basin	19.465	57.84667	19.465_57.84667
Western Gotland Basin	18.165	57.75833	18.165_57.75833
Eastern Gotland Basin	19.52833	57.81	19.52833_57.81
Eastern Gotland Basin	21.22667	57.51333	21.22667_57.51333
Eastern Gotland Basin	21.01833	57.305	21.01833_57.305
Eastern Gotland Basin	20.83667	57.19333	20.83667_57.19333
Eastern Gotland Basin	20.73167	57.21333	20.73167_57.21333
Eastern Gotland Basin	20.56667	57.20167	20.56667_57.20167
Eastern Gotland Basin	19.19167	57.31	19.19167_57.31
Eastern Gotland Basin	18.905	57.08833	18.905_57.08833
Eastern Gotland Basin	18.86333	57.17667	18.86333_57.17667
Eastern Gotland Basin	19.19833	57.38333	19.19833_57.38333
Western Gotland Basin	17.92	57.04333	17.92_57.04333
Western Gotland Basin	16.92	56.555	16.92_56.555
Bornholm Basin	17.05667	55.935	17.05667_55.935
Eastern Gotland Basin	17.64667	55.88167	17.64667_55.88167
Eastern Gotland Basin	17.795	56.105	17.795_56.105
Bornholm Basin	16.05667	55.74	16.05667_55.74
Bornholm Basin	16.515	55.675	16.515_55.675
Bornholm Basin	16.46167	55.56333	16.46167_55.56333
Bornholm Basin	16.07333	55.87	16.07333_55.87
Bornholm Basin	15.58667	55.86333	15.58667_55.86333
Eastern Gotland Basin	18.9	56.00833	18.9_56.00833
Eastern Gotland Basin	18.44167	56.22667	18.44167_56.22667
Bornholm Basin	16.35833	55.53	16.35833_55.53
Bornholm Basin	16.165	55.06667	16.165_55.06667
Bornholm Basin	16.92333	55.28167	16.92333_55.28167
The Sound	12.87667	55.77167	12.87667_55.77167
6	12.705	55.93333	12.705_55.93333
Arkona Basin	13.28167	55.21167	13.28167_55.21167
Bornholm Basin	14.46667	55.46	14.46667_55.46
Bornholm Basin	15.37333	55.95333	15.37333_55.95333
Bornholm Basin	14.68	55.58	14.68_55.58
Bornholm Basin	14.50833	55.665	14.50833_55.665
Bornholm Basin	14.66667	55.455	14.66667_55.455
Bothnian Sea	20.06167	61.9865	20.06167_61.9865
Bothnian Sea	19.58333	61.08517	19.58333_61.08517
Bothnian Sea	19.97167	62.587	19.97167_62.587
20	19.82	63.499	19.82_63.499
Skagerrak	9.88	57.89	9.88_57.89
Skagerrak	9.825	57.96	9.825_57.96
4	11.97833	57.285	11.97833_57.285
Kattegat	11.84167	57.125	11.84167_57.125
Kattegat	11.67833	56.93667	11.67833_56.93667
Kattegat	12.20333	57.02167	12.20333_57.02167
4	12.06667	57.185	12.06667_57.185
Kattegat	12.25	56.85333	12.25_56.85333
Skagerrak	10.74833	58.05833	10.74833_58.05833
Skagerrak	10.965	58.29167	10.965_58.29167
Skagerrak	11.08	58.05	11.08_58.05
Skagerrak	11.19167	58.225	11.19167_58.225
Kattegat	10.99	57.65	10.99_57.65
Kattegat	10.825	57.43833	10.825_57.43833
Skagerrak	10.53167	57.83	10.53167_57.83
Skagerrak	10.99167	57.875	10.99167_57.875
Skagerrak	10.85167	58.32333	10.85167_58.32333
Skagerrak	10.885	58.55333	10.885_58.55333
Skagerrak	11.04	58.42833	11.04_58.42833
Skagerrak	10.83167	58.66833	10.83167_58.66833
Skagerrak	8.525	57.405	8.525_57.405
Skagerrak	8.66667	57.52667	8.66667_57.52667
Skagerrak	8.81167	57.63167	8.81167_57.63167
Skagerrak	8.71	57.74667	8.71_57.74667
Skagerrak	9.79833	57.73833	9.79833_57.73833
Skagerrak	9.84333	58.08667	9.84333_58.08667
Kattegat	11.38833	57.645	11.38833_57.645
Kattegat	11.44167	57.19333	11.44167_57.19333
Kattegat	10.97833	56.26667	10.97833_56.26667
Kattegat	11.81	56.8	11.81_56.8
Bothnian Sea	19.205	62.74983	19.205_62.74983
Bothnian Sea	19.97167	62.58683	19.97167_62.58683
Kattegat	11.91833	56.35167	11.91833_56.35167
The Sound	12.69667	55.94167	12.69667_55.94167
Kattegat	12.315	56.61	12.315_56.61
Kattegat	12.265	56.36	12.265_56.36
20	19.82	63.5005	19.82_63.5005
Kattegat	12.55167	56.54833	12.55167_56.54833
Kattegat	11.58167	57.30667	11.58167_57.30667
Kattegat	11.31333	57.36667	11.31333_57.36667
4	11.645	57.57167	11.645_57.57167
Bothnian Sea	19.2	62.7485	19.2_62.7485
Bothnian Sea	19.96333	62.58233	19.96333_62.58233
20	19.82167	63.49933	19.82167_63.49933
Bothnian Bay	22.37667	64.3055	22.37667_64.3055
Bothnian Bay	23.23167	65.16567	23.23167_65.16567
Bothnian Bay	22.065	64.70817	22.065_64.70817
2	11.62667	58.38767	11.62667_58.38767
5	12.7605	56.24317	12.7605_56.24317
5	12.81067	56.27867	12.81067_56.27867
20	19.825	63.49167	19.825_63.49167
Bornholm Basin	16.05667	55.74167	16.05667_55.74167
Bornholm Basin	16.01	55.87333	16.01_55.87333
Western Gotland Basin	16.66667	56.22167	16.66667_56.22167
Western Gotland Basin	17.33333	56.665	17.33333_56.665
Western Gotland Basin	17.07167	57.47667	17.07167_57.47667
Western Gotland Basin	17.525	57.445	17.525_57.445
Western Gotland Basin	17.93333	57.0	17.93333_57.0
Western Gotland Basin	17.90667	57.09	17.90667_57.09
Eastern Gotland Basin	18.91667	57.08667	18.91667_57.08667
Eastern Gotland Basin	18.85667	57.17333	18.85667_57.17333
Eastern Gotland Basin	19.19167	57.37833	19.19167_57.37833
Skagerrak	11.83167	57.68767	11.83167_57.68767
Eastern Gotland Basin	18.52333	56.37167	18.52333_56.37167
Eastern Gotland Basin	18.97667	55.83	18.97667_55.83
Eastern Gotland Basin	18.945	56.055	18.945_56.055
Eastern Gotland Basin	18.48167	56.25333	18.48167_56.25333
Bornholm Basin	17.11	55.935	17.11_55.935
Eastern Gotland Basin	17.69333	55.92333	17.69333_55.92333
Bornholm Basin	17.595	56.12333	17.595_56.12333
Eastern Gotland Basin	17.785	56.09167	17.785_56.09167
Bornholm Basin	15.305	55.93667	15.305_55.93667
Bornholm Basin	15.43333	55.82333	15.43333_55.82333
Bornholm Basin	16.34333	55.525	16.34333_55.525
Bornholm Basin	15.955	55.48333	15.955_55.48333
Bornholm Basin	16.385	55.59	16.385_55.59
Bornholm Basin	15.29	55.58667	15.29_55.58667
Bornholm Basin	14.41	55.69667	14.41_55.69667
Bornholm Basin	14.71833	55.45667	14.71833_55.45667
Bornholm Basin	14.48333	55.45833	14.48333_55.45833
Arkona Basin	13.25667	54.96	13.25667_54.96
Arkona Basin	13.26333	55.18333	13.26333_55.18333
Arkona Basin	13.6	55.21333	13.6_55.21333
Arkona Basin	13.93667	55.01	13.93667_55.01
The Sound	12.85333	55.79	12.85333_55.79
The Sound	12.685	55.94	12.685_55.94
Kattegat	12.41	56.22667	12.41_56.22667
Bothnian Bay	23.5	65.36833	23.5_65.36833
Åland Sea	19.88333	59.66333	19.88333_59.66333
12n	18.34583	59.246	18.34583_59.246
Eastern Gotland Basin	19.4935	58.16933	19.4935_58.16933
Eastern Gotland Basin	19.75	58.25033	19.75_58.25033
Western Gotland Basin	18.46017	58.3895	18.46017_58.3895
Western Gotland Basin	18.23633	58.24	18.23633_58.24
Western Gotland Basin	18.2165	57.93117	18.2165_57.93117
24	18.21617	59.38317	18.21617_59.38317
Northern Baltic Proper	19.825	59.1125	19.825_59.1125
Northern Baltic Proper	21.652	59.243	21.652_59.243
Northern Baltic Proper	20.40383	59.11267	20.40383_59.11267
Northern Baltic Proper	21.2295	59.11383	21.2295_59.11383
Northern Baltic Proper	19.89933	58.85933	19.89933_58.85933
Northern Baltic Proper	20.40717	58.8485	20.40717_58.8485
Northern Baltic Proper	20.50667	58.82833	20.50667_58.82833
Northern Baltic Proper	19.446	59.225	19.446_59.225
Northern Baltic Proper	20.137	59.36117	20.137_59.36117
Western Gotland Basin	18.373	58.621	18.373_58.621
Northern Baltic Proper	19.23833	58.875	19.23833_58.875
Western Gotland Basin	18.74333	58.72867	18.74333_58.72867
Western Gotland Basin	17.42567	58.06483	17.42567_58.06483
Western Gotland Basin	17.40333	57.18833	17.40333_57.18833
Western Gotland Basin	17.42167	57.71317	17.42167_57.71317
Bornholm Basin	17.11783	55.9295	17.11783_55.9295
Bornholm Basin	17.5815	56.12533	17.5815_56.12533
Eastern Gotland Basin	17.7505	55.93383	17.7505_55.93383
Eastern Gotland Basin	18.81133	56.28967	18.81133_56.28967
Eastern Gotland Basin	18.38117	56.0225	18.38117_56.0225
Eastern Gotland Basin	18.2685	55.96533	18.2685_55.96533
Eastern Gotland Basin	18.333	55.8885	18.333_55.8885
Eastern Gotland Basin	17.76017	56.07817	17.76017_56.07817
Eastern Gotland Basin	18.77817	56.916	18.77817_56.916
Western Gotland Basin	17.87217	56.65133	17.87217_56.65133
Eastern Gotland Basin	18.90817	56.71533	18.90817_56.71533
Western Gotland Basin	17.7545	56.5095	17.7545_56.5095
Western Gotland Basin	17.89733	57.47183	17.89733_57.47183
Western Gotland Basin	17.16833	57.685	17.16833_57.685
Western Gotland Basin	17.46183	56.94233	17.46183_56.94233
Western Gotland Basin	16.73317	56.32567	16.73317_56.32567
Bornholm Basin	16.10083	55.87367	16.10083_55.87367
Bornholm Basin	16.53833	55.715	16.53833_55.715
Bornholm Basin	15.29817	55.61033	15.29817_55.61033
Bornholm Basin	15.88317	55.272	15.88317_55.272
Bornholm Basin	15.7845	55.376	15.7845_55.376
Bornholm Basin	16.49167	55.12783	16.49167_55.12783
16	18.3285	60.30233	18.3285_60.30233
16	18.48733	60.20767	18.48733_60.20767
16	18.42	60.24667	18.42_60.24667
16	18.39783	60.2625	18.39783_60.2625
Bornholm Basin	15.38333	54.62667	15.38333_54.62667
Bornholm Basin	15.325	55.10667	15.325_55.10667
Bornholm Basin	14.73667	55.46	14.73667_55.46
Arkona Basin	14.30167	55.29667	14.30167_55.29667
Arkona Basin	13.9695	55.00383	13.9695_55.00383
Bornholm Basin	15.409	55.97	15.409_55.97
Bornholm Basin	14.67667	55.57833	14.67667_55.57833
Bornholm Basin	14.44867	55.755	14.44867_55.755
Arkona Basin	13.768	55.20933	13.768_55.20933
Skagerrak	11.21033	57.8705	11.21033_57.8705
Skagerrak	10.74633	58.0625	10.74633_58.0625
Skagerrak	10.96183	58.288	10.96183_58.288
Skagerrak	11.08167	58.0535	11.08167_58.0535
Skagerrak	11.1905	58.2185	11.1905_58.2185
Kattegat	11.84	57.11783	11.84_57.11783
4	12.05517	57.2145	12.05517_57.2145
Kattegat	11.72683	56.89117	11.72683_56.89117
Kattegat	11.65833	57.18333	11.65833_57.18333
Kattegat	11.44167	57.19267	11.44167_57.19267
Kattegat	11.31533	57.37267	11.31533_57.37267
Kattegat	10.9955	57.64417	10.9955_57.64417
Kattegat	10.83667	57.44183	10.83667_57.44183
4	11.97833	57.2965	11.97833_57.2965
Kattegat	12.30817	56.64467	12.30817_56.64467
Kattegat	11.81933	56.79583	11.81933_56.79583
Kattegat	12.20633	57.00783	12.20633_57.00783
Kattegat	12.29783	56.874	12.29783_56.874
Kattegat	12.24667	56.845	12.24667_56.845
Kattegat	12.55733	56.54533	12.55733_56.54533
Kattegat	11.9735	56.34383	11.9735_56.34383
Kattegat	11.09083	56.46683	11.09083_56.46683
Kattegat	10.96417	56.242	10.96417_56.242
Kattegat	11.82617	56.61817	11.82617_56.61817
Kattegat	12.20267	56.554	12.20267_56.554
Kattegat	12.25317	56.40167	12.25317_56.40167
The Sound	12.84167	55.79333	12.84167_55.79333
The Sound	12.68867	55.96867	12.68867_55.96867
5	12.56367	56.355	12.56367_56.355
Kattegat	11.58083	57.30883	11.58083_57.30883
4	11.645	57.56667	11.645_57.56667
Skagerrak	10.955	57.80167	10.955_57.80167
Skagerrak	10.90833	57.84167	10.90833_57.84167
Skagerrak	10.84683	58.51867	10.84683_58.51867
Skagerrak	10.87667	58.55167	10.87667_58.55167
Skagerrak	11.05683	58.453	11.05683_58.453
3	11.13333	58.46667	11.13333_58.46667
Skagerrak	10.83	58.63	10.83_58.63
Skagerrak	9.78667	57.75	9.78667_57.75
Skagerrak	9.83667	57.885	9.83667_57.885
Skagerrak	9.89333	57.99167	9.89333_57.99167
Skagerrak	9.83	58.00667	9.83_58.00667
Skagerrak	9.87167	58.09667	9.87167_58.09667
Skagerrak	10.145	57.73667	10.145_57.73667
Skagerrak	8.54833	57.41167	8.54833_57.41167
Skagerrak	8.67833	57.53167	8.67833_57.53167
Skagerrak	8.84333	57.64	8.84333_57.64
Skagerrak	8.805	57.78667	8.805_57.78667
Kattegat	11.51667	57.1	11.51667_57.1
Kattegat	11.68333	56.86667	11.68333_56.86667
Kattegat	12.09517	56.68933	12.09517_56.68933
Kattegat	12.1275	56.561	12.1275_56.561
Skagerrak	10.595	57.835	10.595_57.835
Kattegat	11.36833	57.69833	11.36833_57.69833
Kattegat	12.45833	56.71667	12.45833_56.71667
Kattegat	12.22217	56.87817	12.22217_56.87817
Kattegat	11.79167	57.18333	11.79167_57.18333
Kattegat	11.4125	57.38	11.4125_57.38
Bornholm Basin	15.96333	55.63967	15.96333_55.63967
Bothnian Bay	23.23317	65.16533	23.23317_65.16533
4	11.5	57.75	11.5_57.75
Kattegat	11.33333	57.75	11.33333_57.75
Kattegat	11.16667	57.75	11.16667_57.75
Kattegat	11.0	57.75	11.0_57.75
Kattegat	10.83333	57.75	10.83333_57.75
Skagerrak	10.83333	57.83333	10.83333_57.83333
Skagerrak	10.66667	57.83333	10.66667_57.83333
Skagerrak	10.83333	57.91667	10.83333_57.91667
Skagerrak	10.66667	57.91667	10.66667_57.91667
