depth	month	area_tag	SECCHI:mean	SECCHI:std	SECCHI:count	SECCHI:max	SECCHI:min	SECCHI:95p	SECCHI:5p	TEMP_CTD:mean	TEMP_CTD:std	TEMP_CTD:count	TEMP_CTD:max	TEMP_CTD:min	TEMP_CTD:95p	TEMP_CTD:5p	SALT_CTD:mean	SALT_CTD:std	SALT_CTD:count	SALT_CTD:max	SALT_CTD:min	SALT_CTD:95p	SALT_CTD:5p	DOXY_CTD:mean	DOXY_CTD:std	DOXY_CTD:count	DOXY_CTD:max	DOXY_CTD:min	DOXY_CTD:95p	DOXY_CTD:5p	TEMP_BTL:mean	TEMP_BTL:std	TEMP_BTL:count	TEMP_BTL:max	TEMP_BTL:min	TEMP_BTL:95p	TEMP_BTL:5p	SALT_BTL:mean	SALT_BTL:std	SALT_BTL:count	SALT_BTL:max	SALT_BTL:min	SALT_BTL:95p	SALT_BTL:5p	DOXY_BTL:mean	DOXY_BTL:std	DOXY_BTL:count	DOXY_BTL:max	DOXY_BTL:min	DOXY_BTL:95p	DOXY_BTL:5p	PHOS:mean	PHOS:std	PHOS:count	PHOS:max	PHOS:min	PHOS:95p	PHOS:5p	NTRI:mean	NTRI:std	NTRI:count	NTRI:max	NTRI:min	NTRI:95p	NTRI:5p	NTRA:mean	NTRA:std	NTRA:count	NTRA:max	NTRA:min	NTRA:95p	NTRA:5p	NTRZ:mean	NTRZ:std	NTRZ:count	NTRZ:max	NTRZ:min	NTRZ:95p	NTRZ:5p	AMON:mean	AMON:std	AMON:count	AMON:max	AMON:min	AMON:95p	AMON:5p	SIO3-SI:mean	SIO3-SI:std	SIO3-SI:count	SIO3-SI:max	SIO3-SI:min	SIO3-SI:95p	SIO3-SI:5p	CPHL:mean	CPHL:std	CPHL:count	CPHL:max	CPHL:min	CPHL:95p	CPHL:5p	HUMUS:mean	HUMUS:std	HUMUS:count	HUMUS:max	HUMUS:min	HUMUS:95p	HUMUS:5p	H2S:mean	H2S:std	H2S:count	H2S:max	H2S:min	H2S:95p	H2S:5p	PH:mean	PH:std	PH:count	PH:max	PH:min	PH:95p	PH:5p	ALKY:mean	ALKY:std	ALKY:count	ALKY:max	ALKY:min	ALKY:95p	ALKY:5p	NTOT:mean	NTOT:std	NTOT:count	NTOT:max	NTOT:min	NTOT:95p	NTOT:5p	PTOT:mean	PTOT:std	PTOT:count	PTOT:max	PTOT:min	PTOT:95p	PTOT:5p
15.00	11	Gulf of Finland			0					8.53	1.55	4	9.48	6.23			5.55	0.44	4	6.11	5.15			7.39	0.37	4	7.80	6.90			7.20		1	7.20	7.20			5.59	0.49	2	5.94	5.25			7.43		1	7.43	7.43			0.57	0.24	5	0.79	0.32	0.79	0.32	0.12	0.05	5	0.17	0.05	0.17	0.06	3.86	1.37	5	5.10	1.67	5.04	2.04	4.56	0.83	3	5.20	3.62			0.47	0.29	5	0.90	0.20	0.84	0.20	12.34	4.89	5	16.60	5.60	16.42	6.22	2.30	2.21	4	5.60	0.90					0							0							0							0					25.06	1.04	5	26.80	24.00	26.44	24.14	1.02	0.19	5	1.24	0.77	1.23	0.80
15.00	12	Gulf of Finland			0					6.83	0.12	2	6.92	6.75	6.91	6.76	5.93	0.05	2	5.97	5.90	5.97	5.90	7.64	0.23	2	7.80	7.48	7.78	7.50	6.96		1	6.96	6.96			5.89		1	5.89	5.89			7.62	0.26	2	7.80	7.43	7.78	7.45	0.89	0.07	2	0.94	0.84	0.94	0.84	0.06	0.01	2	0.07	0.05	0.07	0.05	5.41	0.89	2	6.04	4.78	5.98	4.84	6.09		1	6.09	6.09			0.20	0.00	2	0.20	0.20	0.20	0.20	16.10	0.00	2	16.10	16.10	16.10	16.10	1.20	0.42	2	1.50	0.90	1.47	0.93			0							0							0							0					25.40	1.84	2	26.70	24.10	26.57	24.23	1.31	0.13	2	1.40	1.22	1.39	1.23
20.00	1	Gulf of Finland			0					4.42		1	4.42	4.42	4.42	4.42	6.20		1	6.20	6.20	6.20	6.20	8.20		1	8.20	8.20	8.20	8.20			0							0							0							0							0							0							0							0							0							0							0							0							0							0							0							0				
20.00	2	Gulf of Finland			0					1.35	0.31	2	1.57	1.13	1.55	1.15	5.80	0.29	2	6.01	5.60	5.99	5.62	9.15	0.07	2	9.20	9.10	9.20	9.11	1.61		1	1.61	1.61					0							0					1.14	0.15	2	1.24	1.03	1.23	1.04	0.09	0.01	2	0.10	0.08	0.10	0.08	7.14	0.07	2	7.19	7.09	7.18	7.09	7.23	0.09	2	7.29	7.17	7.28	7.18	0.20	0.00	2	0.20	0.20	0.20	0.20	20.95	1.77	2	22.20	19.70	22.07	19.82	0.35	0.21	2	0.50	0.20	0.48	0.21			0							0							0							0					25.80	0.99	2	26.50	25.10	26.43	25.17	1.50	0.05	2	1.53	1.46	1.53	1.46
20.00	3	Gulf of Finland			0					1.54	0.45	2	1.86	1.22	1.83	1.25	5.90	0.42	2	6.19	5.60	6.16	5.63	8.96	0.48	2	9.30	8.62	9.27	8.65			0							0							0					0.95		1	0.95	0.95			0.13		1	0.13	0.13			7.07		1	7.07	7.07			7.20		1	7.20	7.20			0.20		1	0.20	0.20			20.00		1	20.00	20.00			0.70		1	0.70	0.70					0							0							0							0					26.20		1	26.20	26.20			1.30		1	1.30	1.30		
20.00	4	Gulf of Finland			0					2.46	0.09	2	2.52	2.40	2.51	2.41	5.61	0.13	2	5.70	5.51	5.69	5.52	9.80	0.14	2	9.90	9.70	9.89	9.71			0							0							0					0.71	0.11	2	0.79	0.64	0.78	0.65	0.05	0.03	2	0.07	0.03	0.07	0.03	0.30	0.29	2	0.51	0.10	0.49	0.12	0.34	0.34	2	0.58	0.10	0.56	0.12	0.20	0.00	2	0.20	0.20	0.20	0.20	18.10	2.69	2	20.00	16.20	19.81	16.39	6.45	2.33	2	8.10	4.80	7.93	4.96			0							0							0							0					21.95	2.48	2	23.70	20.20	23.52	20.38	1.24	0.01	2	1.24	1.23	1.24	1.23
20.00	5	Gulf of Finland			0					3.75		1	3.75	3.75	3.75	3.75	5.59		1	5.59	5.59	5.59	5.59	9.80		1	9.80	9.80	9.80	9.80			0							0							0							0							0							0							0							0							0							0							0							0							0							0							0							0				
20.00	6	Gulf of Finland	4.50	0.71	2	5.00	4.00	4.95	4.05	7.28	1.99	2	8.68	5.87	8.54	6.01	5.18	0.58	2	5.59	4.77	5.55	4.81	7.95	0.64	2	8.40	7.50	8.36	7.54	7.04		1	7.04	7.04					0							0					0.23	0.06	2	0.27	0.18	0.27	0.18	0.03	0.01	2	0.03	0.02	0.03	0.02	0.10	0.00	2	0.10	0.10	0.10	0.10	0.10	0.00	2	0.10	0.10	0.10	0.10	0.20		1	0.20	0.20			11.25	0.78	2	11.80	10.70	11.74	10.76	2.60	0.14	2	2.70	2.50	2.69	2.51			0							0							0							0					22.90	0.14	2	23.00	22.80	22.99	22.81	0.96	0.26	2	1.15	0.78	1.13	0.80
20.00	7	Gulf of Finland	3.00		1	3.00	3.00			12.38	0.55	3	12.74	11.74	12.73	11.83	5.70	0.15	3	5.80	5.53	5.80	5.55	6.83	0.32	3	7.20	6.60	7.15	6.61	11.67		1	11.67	11.67					0					7.10		1	7.10	7.10			0.18	0.02	2	0.20	0.17			0.02	0.00	2	0.02	0.02			0.10	0.00	2	0.10	0.10			0.10	0.00	2	0.10	0.10			0.37	0.24	2	0.54	0.20			13.65	0.35	2	13.90	13.40			1.90	0.42	2	2.20	1.60					0							0							0							0					22.45	0.49	2	22.80	22.10			0.82	0.13	2	0.91	0.73		
20.00	8	Gulf of Finland			0					16.29		1	16.29	16.29	16.29	16.29	5.83		1	5.83	5.83	5.83	5.83	5.51		1	5.51	5.51	5.51	5.51			0							0							0							0							0							0							0							0							0							0							0							0							0							0							0							0				
20.00	9	Gulf of Finland	5.00		1	5.00	5.00			14.77	1.69	4	16.17	12.71	16.16	12.91	5.80	0.24	4	6.01	5.58	6.01	5.59	6.17	0.47	4	6.50	5.50	6.50	5.61	16.14		1	16.14	16.14					0					5.91	0.52	2	6.27	5.54			0.24	0.26	3	0.53	0.06			0.05	0.05	3	0.11	0.02			0.40	0.51	3	0.99	0.10			0.43	0.58	3	1.10	0.10			0.67	0.82	3	1.62	0.20			12.00	1.85	3	13.80	10.10			2.43	1.46	3	4.00	1.10					0							0					7.78		1	7.78	7.78					0					23.17	0.92	3	23.70	22.10			0.81	0.14	3	0.95	0.66		
20.00	10	Gulf of Finland	6.00	1.41	2	7.00	5.00			12.06	0.96	3	12.97	11.05	12.89	11.16	5.69	0.58	3	6.13	5.03	6.11	5.12	6.95	0.14	3	7.06	6.80	7.05	6.82	12.00	1.33	2	12.94	11.06			5.92		1	5.92	5.92			6.61		1	6.61	6.61			0.47	0.18	3	0.67	0.32	0.64	0.33	0.20	0.12	3	0.34	0.11	0.32	0.11	1.70	0.68	3	2.21	0.93	2.19	1.03	2.33	0.32	2	2.55	2.10			0.48	0.49	3	1.05	0.20	0.96	0.20	12.50	2.91	3	15.80	10.30	15.36	10.41	1.87	0.31	3	2.20	1.60	2.16	1.62			0							0							0							0					25.37	3.08	3	27.80	21.90	27.66	22.35	1.01	0.16	3	1.18	0.86	1.16	0.87
20.00	11	Gulf of Finland			0					8.57	1.48	4	9.46	6.37			5.59	0.44	4	6.12	5.22			7.29	0.36	4	7.70	6.90			8.23	1.46	4	9.49	6.71			5.66	0.32	3	5.95	5.32			7.62	0.18	3	7.73	7.42			0.52	0.24	7	0.81	0.31	0.80	0.31	0.13	0.05	7	0.18	0.05	0.18	0.06	4.22	1.24	7	5.16	1.65	5.14	2.29	4.71	0.72	3	5.26	3.89			0.45	0.35	6	1.08	0.20			10.87	5.44	7	16.90	5.60	16.87	5.63	2.05	2.11	4	5.20	0.70			5.10		1	5.10	5.10					0					8.20		1	8.20	8.20					0					25.57	1.91	6	28.00	23.60			0.99	0.22	6	1.27	0.76		
20.00	12	Gulf of Finland			0					6.83	0.12	2	6.92	6.75	6.91	6.76	5.94	0.06	2	5.98	5.90	5.98	5.90	7.64	0.22	2	7.80	7.49	7.78	7.51	7.90		1	7.90	7.90			5.90		1	5.90	5.90			7.63	0.30	2	7.85	7.42	7.83	7.44	0.88	0.08	2	0.93	0.82	0.92	0.82	0.06	0.01	2	0.06	0.05	0.06	0.05	5.42	0.87	2	6.04	4.81	5.98	4.87	6.09		1	6.09	6.09			0.20	0.00	2	0.20	0.20	0.20	0.20	16.15	0.07	2	16.20	16.10	16.20	16.11	1.20	0.42	2	1.50	0.90	1.47	0.93			0							0							0							0					26.70	4.10	2	29.60	23.80	29.31	24.09	1.30	0.04	2	1.33	1.27	1.33	1.27
25.00	3	Gulf of Finland			0					2.03		1	2.03	2.03	2.03	2.03	6.30		1	6.30	6.30	6.30	6.30	8.49		1	8.49	8.49	8.49	8.49			0							0							0							0							0							0							0							0							0							0							0							0							0							0							0							0				
30.00	1	Gulf of Finland			0					4.46		1	4.46	4.46	4.46	4.46	6.21		1	6.21	6.21	6.21	6.21	8.20		1	8.20	8.20	8.20	8.20			0							0							0							0							0							0							0							0							0							0							0							0							0							0							0							0				
30.00	2	Gulf of Finland			0					1.69	0.33	2	1.92	1.46	1.90	1.48	5.92	0.30	2	6.14	5.71	6.12	5.73	9.00	0.14	2	9.10	8.90	9.09	8.91			0							0							0					1.16	0.16	2	1.27	1.04	1.26	1.05	0.10	0.04	2	0.13	0.07	0.13	0.07	7.10	0.03	2	7.12	7.08	7.12	7.08	7.20	0.01	2	7.21	7.19	7.21	7.19	0.20	0.00	2	0.20	0.20	0.20	0.20	21.20	2.12	2	22.70	19.70	22.55	19.85	0.20	0.00	2	0.20	0.20	0.20	0.20			0							0							0							0					25.90	0.57	2	26.30	25.50	26.26	25.54	1.46	0.07	2	1.51	1.41	1.50	1.42
30.00	3	Gulf of Finland			0					1.75	0.49	2	2.10	1.40	2.06	1.44	6.05	0.41	2	6.34	5.76	6.31	5.79	8.86	0.62	2	9.30	8.43	9.26	8.47	1.47		1	1.47	1.47					0							0					0.92		1	0.92	0.92			0.11		1	0.11	0.11			7.35		1	7.35	7.35			7.46		1	7.46	7.46			0.20		1	0.20	0.20			19.60		1	19.60	19.60			0.70		1	0.70	0.70					0							0							0							0					26.70		1	26.70	26.70			1.16		1	1.16	1.16		
30.00	4	Gulf of Finland			0					1.88	0.23	2	2.04	1.71	2.02	1.73	5.92	0.01	2	5.93	5.92	5.93	5.92	8.90	0.42	2	9.20	8.60	9.17	8.63			0							0							0					0.99	0.08	2	1.05	0.94	1.04	0.95	0.17	0.01	2	0.18	0.16	0.18	0.16	5.04	2.42	2	6.75	3.33	6.58	3.50	5.21	2.43	2	6.93	3.49	6.76	3.66	0.20	0.00	2	0.20	0.20	0.20	0.20	21.40	2.12	2	22.90	19.90	22.75	20.05	1.35	1.20	2	2.20	0.50	2.12	0.58			0							0							0							0					23.80	2.55	2	25.60	22.00	25.42	22.18	1.29	0.02	2	1.31	1.28	1.31	1.28
30.00	5	Gulf of Finland			0					3.63		1	3.63	3.63	3.63	3.63	5.95		1	5.95	5.95	5.95	5.95	9.70		1	9.70	9.70	9.70	9.70			0							0							0							0							0							0							0							0							0							0							0							0							0							0							0							0				
30.00	6	Gulf of Finland	4.50	0.71	2	5.00	4.00	4.95	4.05	3.06	0.48	2	3.40	2.72	3.37	2.75	6.00	0.13	2	6.10	5.91	6.09	5.92	7.60	0.28	2	7.80	7.40	7.78	7.42			0							0							0					0.74	0.11	2	0.82	0.67	0.81	0.68	0.02	0.00	2	0.02	0.02	0.02	0.02	0.10	0.00	2	0.10	0.10	0.10	0.10	0.10	0.00	2	0.10	0.10	0.10	0.10	0.20		1	0.20	0.20			18.85	1.63	2	20.00	17.70	19.89	17.82	1.00	0.42	2	1.30	0.70	1.27	0.73			0							0							0							0					20.25	1.06	2	21.00	19.50	20.93	19.57	1.32	0.28	2	1.52	1.13	1.50	1.15
30.00	7	Gulf of Finland	3.00		1	3.00	3.00			5.41	2.67	3	8.42	3.31	8.03	3.43	5.87	0.21	3	6.11	5.72	6.08	5.73	7.08	0.51	3	7.44	6.50	7.43	6.58			0							0					6.26		1	6.26	6.26			0.92	0.06	2	0.96	0.88			0.06	0.06	2	0.10	0.02			0.53	0.60	2	0.95	0.10			0.57	0.67	2	1.05	0.10			0.20	0.00	2	0.20	0.20			20.15	1.77	2	21.40	18.90			0.90	0.00	2	0.90	0.90					0							0							0							0					21.40	1.56	2	22.50	20.30			1.36	0.01	2	1.37	1.35		
30.00	8	Gulf of Finland			0					8.15		1	8.15	8.15	8.15	8.15	5.28		1	5.28	5.28	5.28	5.28	6.04		1	6.04	6.04	6.04	6.04			0							0							0							0							0							0							0							0							0							0							0							0							0							0							0							0				
30.00	9	Gulf of Finland	5.00		1	5.00	5.00			8.51	4.83	4	15.23	4.98	14.26	4.99	5.99	0.29	4	6.25	5.62	6.24	5.66	5.72	0.24	4	5.90	5.40	5.90	5.45			0							0					5.37	0.41	2	5.66	5.08			1.01	0.69	3	1.44	0.22			0.08	0.02	3	0.10	0.06			3.56	1.98	3	4.74	1.27			3.63	1.96	3	4.81	1.37			1.19	0.91	3	1.98	0.20			21.60	7.74	3	26.80	12.70			0.53	0.58	3	1.20	0.20					0							0					7.52		1	7.52	7.52					0					24.23	0.91	3	25.20	23.40			1.46	0.41	3	1.75	0.99		
30.00	10	Gulf of Finland	6.00	1.41	2	7.00	5.00			11.10	0.91	3	12.15	10.56	11.99	10.56	5.66	0.57	3	6.16	5.04	6.12	5.11	6.56	0.42	3	6.80	6.07	6.80	6.14			0					5.85		1	5.85	5.85			5.73		1	5.73	5.73			0.62	0.20	3	0.75	0.39	0.75	0.42	0.16	0.10	3	0.27	0.07	0.26	0.08	3.02	1.00	3	4.01	2.01	3.91	2.11	2.73	0.82	2	3.31	2.15			0.37	0.26	3	0.67	0.20	0.63	0.20	14.83	3.02	3	17.10	11.40	16.99	11.86	1.50	0.95	3	2.50	0.60	2.39	0.68			0							0							0							0					23.60	2.31	3	26.20	21.80	25.86	21.90	1.11	0.12	3	1.24	0.99	1.23	1.00
30.00	11	Gulf of Finland			0					8.57	1.46	4	9.47	6.39			5.76	0.37	4	6.16	5.37			7.21	0.36	4	7.60	6.80			6.94	0.33	3	7.31	6.70			5.69	0.32	4	6.02	5.32			7.52	0.39	4	7.78	6.94			0.54	0.22	7	0.84	0.32	0.83	0.32	0.13	0.05	7	0.18	0.04	0.18	0.06	4.21	1.07	7	5.33	2.53	5.27	2.69	4.54	1.20	3	5.43	3.17			0.47	0.47	6	1.36	0.20			11.36	5.44	7	17.60	5.70	17.30	5.73	1.38	0.85	4	2.60	0.70			5.20		1	5.20	5.20					0					8.10		1	8.10	8.10					0					25.60	2.14	6	28.50	23.60			0.99	0.21	6	1.27	0.76		
30.00	12	Gulf of Finland			0					6.88	0.08	2	6.94	6.83	6.93	6.84	6.01	0.14	2	6.11	5.92	6.10	5.92	7.58	0.17	2	7.70	7.46	7.69	7.47	6.91		1	6.91	6.91			5.92		1	5.92	5.92			7.39		1	7.39	7.39			0.81		1	0.81	0.81			0.09		1	0.09	0.09			4.85		1	4.85	4.85					0					0.20		1	0.20	0.20			16.10		1	16.10	16.10			1.50		1	1.50	1.50					0							0							0							0					23.70		1	23.70	23.70			1.38		1	1.38	1.38		
40.00	1	Gulf of Finland			0					4.53		1	4.53	4.53	4.53	4.53	6.25		1	6.25	6.25	6.25	6.25	8.20		1	8.20	8.20	8.20	8.20			0							0							0							0							0							0							0							0							0							0							0							0							0							0							0							0				
