depth	month	area_tag	SECCHI:mean	SECCHI:std	SECCHI:count	SECCHI:max	SECCHI:min	SECCHI:95p	SECCHI:5p	TEMP_CTD:mean	TEMP_CTD:std	TEMP_CTD:count	TEMP_CTD:max	TEMP_CTD:min	TEMP_CTD:95p	TEMP_CTD:5p	SALT_CTD:mean	SALT_CTD:std	SALT_CTD:count	SALT_CTD:max	SALT_CTD:min	SALT_CTD:95p	SALT_CTD:5p	DOXY_CTD:mean	DOXY_CTD:std	DOXY_CTD:count	DOXY_CTD:max	DOXY_CTD:min	DOXY_CTD:95p	DOXY_CTD:5p	TEMP_BTL:mean	TEMP_BTL:std	TEMP_BTL:count	TEMP_BTL:max	TEMP_BTL:min	TEMP_BTL:95p	TEMP_BTL:5p	SALT_BTL:mean	SALT_BTL:std	SALT_BTL:count	SALT_BTL:max	SALT_BTL:min	SALT_BTL:95p	SALT_BTL:5p	DOXY_BTL:mean	DOXY_BTL:std	DOXY_BTL:count	DOXY_BTL:max	DOXY_BTL:min	DOXY_BTL:95p	DOXY_BTL:5p	PHOS:mean	PHOS:std	PHOS:count	PHOS:max	PHOS:min	PHOS:95p	PHOS:5p	NTRI:mean	NTRI:std	NTRI:count	NTRI:max	NTRI:min	NTRI:95p	NTRI:5p	NTRA:mean	NTRA:std	NTRA:count	NTRA:max	NTRA:min	NTRA:95p	NTRA:5p	NTRZ:mean	NTRZ:std	NTRZ:count	NTRZ:max	NTRZ:min	NTRZ:95p	NTRZ:5p	AMON:mean	AMON:std	AMON:count	AMON:max	AMON:min	AMON:95p	AMON:5p	SIO3-SI:mean	SIO3-SI:std	SIO3-SI:count	SIO3-SI:max	SIO3-SI:min	SIO3-SI:95p	SIO3-SI:5p	CPHL:mean	CPHL:std	CPHL:count	CPHL:max	CPHL:min	CPHL:95p	CPHL:5p	HUMUS:mean	HUMUS:std	HUMUS:count	HUMUS:max	HUMUS:min	HUMUS:95p	HUMUS:5p	H2S:mean	H2S:std	H2S:count	H2S:max	H2S:min	H2S:95p	H2S:5p	PH:mean	PH:std	PH:count	PH:max	PH:min	PH:95p	PH:5p	ALKY:mean	ALKY:std	ALKY:count	ALKY:max	ALKY:min	ALKY:95p	ALKY:5p	NTOT:mean	NTOT:std	NTOT:count	NTOT:max	NTOT:min	NTOT:95p	NTOT:5p	PTOT:mean	PTOT:std	PTOT:count	PTOT:max	PTOT:min	PTOT:95p	PTOT:5p
0.00	1	Bothnian Sea								1.92	1.05	58.00	3.82	-0.24			5.36	0.12	55.00	5.56	5.02																															0.31	0.10	58.00	0.53	0.16			0.05	0.02	57.00	0.18	0.02			3.84	0.48	60.00	4.94	2.86										0.14	0.07	54.00	0.35	0.06			19.66	4.18	58.00	28.31	11.10										10.73	0.97	26.00	12.50	9.10										7.89	0.15	56.00	8.10	7.37										17.68	1.35	59.00	20.96	14.56			0.49	0.12	60.00	0.75	0.30		
0.00	2	Bothnian Sea	6.94	1.54	16.00	11.00	4.50			1.01	0.76	51.00	2.68	-0.26			5.29	0.19	51.00	5.54	4.63																															0.35	0.09	54.00	0.55	0.20			0.05	0.02	52.00	0.10	0.02			4.24	0.44	54.00	5.31	3.26										0.14	0.07	48.00	0.44	0.06			21.91	3.60	52.00	30.98	14.75										10.56	0.93	30.00	12.20	8.80										7.84	0.20	44.00	8.02	7.15										18.24	0.87	53.00	20.60	16.32			0.54	0.11	54.00	0.76	0.33		
0.00	3	Bothnian Sea								0.53	0.67	22.00	2.01	-0.21			5.36	0.22	22.00	5.58	4.55																															0.28	0.06	27.00	0.38	0.14			0.07	0.02	24.00	0.12	0.05			4.10	0.66	27.00	5.23	1.95										0.18	0.17	24.00	0.86	0.06			19.18	2.61	26.00	23.90	14.10																								7.88	0.18	16.00	8.07	7.51										19.12	2.00	29.00	22.92	16.39	22.63	16.79	0.51	0.13	29.00	1.01	0.28	0.64	0.35
0.00	4	Bothnian Sea	5.76	1.33	28.00	8.90	3.00			1.39	0.73	66.00	2.71	-0.22			5.34	0.18	64.00	5.63	4.89																															0.18	0.07	25.00	0.31	0.04			0.10	0.04	24.00	0.22	0.05			3.03	1.22	24.00	4.74	0.05										0.25	0.17	24.00	0.90	0.11			15.82	3.31	24.00	23.50	10.20										9.89	1.03	26.00	13.00	7.50										8.08	0.20	32.00	8.35	7.52										16.86	1.47	64.00	21.48	12.99			0.42	0.09	65.00	0.73	0.25		
0.00	5	Bothnian Sea	6.00	0.98	60.00	8.00	3.00			4.82	1.93	136.00	11.07	1.40			5.43	0.29	124.00	5.94	4.25										5.92	2.95	25.00	11.07	0.91			5.53	0.24	64.00	5.94	4.57			9.71	0.37	66.00	10.79	8.68			0.05	0.03	88.00	0.18	0.02			0.04	0.03	85.00	0.13	0.02			0.25	0.46	86.00	2.91	0.05										0.34	0.14	62.00	0.95	0.07			9.03	3.69	90.00	18.00	0.90																								8.23	0.18	32.00	8.52	7.87										16.66	2.33	84.00	32.84	13.50			0.40	0.09	84.00	0.70	0.25		
0.00	6	Bothnian Sea	5.97	0.88	41.00	8.00	4.50			8.11	1.99	83.00	12.44	4.53			5.18	0.28	58.00	5.89	4.31																															0.06	0.06	22.00	0.29	0.03			0.04	0.01	22.00	0.06	0.02			0.06	0.02	18.00	0.12	0.05										0.24	0.22	21.00	1.15	0.08			6.96	3.46	22.00	14.75	2.60										8.99	0.92	29.00	11.30	7.10										8.34	0.18	30.00	8.70	7.98										16.83	2.20	62.00	24.70	13.34			0.35	0.12	63.00	0.83	0.11		
0.00	7	Bothnian Sea	5.72	1.05	22.00	7.75	4.00			14.68	1.99	47.00	20.85	10.82			5.03	0.22	42.00	5.64	4.61																																																																																8.78	0.70	25.00	10.20	7.50										8.23	0.21	20.00	8.71	7.77										16.55	1.45	43.00	21.63	14.46			0.30	0.05	44.00	0.44	0.20		
0.00	8	Bothnian Sea	5.62	0.90	46.00	7.50	3.30			15.96	1.70	69.00	20.28	12.99			4.94	0.43	64.00	5.69	3.58																															0.03	0.02	40.00	0.08	0.01			0.06	0.04	41.00	0.23	0.02			0.08	0.04	41.00	0.25	0.05										0.19	0.11	42.00	0.55	0.06			8.53	5.16	40.00	26.60	0.30																								8.15	0.23	41.00	8.49	7.66										17.34	2.14	71.00	25.06	13.10			0.33	0.09	72.00	0.56	0.12		
0.00	9	Bothnian Sea	5.94	0.74	51.00	7.00	4.00			12.52	1.63	172.00	18.65	7.90			5.12	0.31	168.00	5.72	4.22			7.01	0.40	125.00	7.73	5.53			14.37	2.25	65.00	17.36	8.73			5.21	0.33	64.00	5.74	4.25			7.14	0.26	61.00	7.85	6.79			0.04	0.01	54.00	0.08	0.01			0.05	0.02	56.00	0.10	0.02			0.12	0.11	52.00	0.74	0.05										0.19	0.10	54.00	0.72	0.08			8.07	2.24	56.00	13.70	3.20										8.89	0.72	16.00	10.80	8.10										8.17	0.14	23.00	8.42	7.96										17.40	1.70	84.00	26.80	14.84			0.31	0.06	83.00	0.51	0.18		
0.00	10	Bothnian Sea	6.55	1.32	22.00	9.00	4.00			9.66	1.70	113.00	13.67	5.49			5.17	0.20	108.00	5.64	4.53			7.26	0.34	71.00	7.78	6.15																	7.59	0.22	25.00	8.08	7.02			0.05	0.03	25.00	0.13	0.01			0.09	0.06	25.00	0.20	0.03			0.41	0.47	23.00	1.77	0.05										0.19	0.09	28.00	0.49	0.09			10.26	2.42	24.00	17.00	6.20																								7.86	0.25	25.00	8.38	7.28										16.11	1.16	45.00	19.70	14.06			0.32	0.07	45.00	0.51	0.18		
0.00	11	Bothnian Sea	6.38	1.46	30.00	9.00	3.00			5.07	1.26	85.00	8.78	2.60			5.30	0.18	79.00	5.62	4.73										5.09	1.09	114.00	7.93	2.38			5.46	0.18	116.00	5.91	4.96			8.22	0.21	112.00	9.06	7.71			0.16	0.08	128.00	0.56	0.04			0.08	0.06	128.00	0.42	0.02			2.40	0.75	129.00	4.52	0.72			2.26	0.73	49.00	3.89	0.85			0.21	0.14	54.00	0.67	0.05			12.61	3.22	128.00	23.80	6.20			1.13	0.17	21.00	1.41	0.75			5.96	2.84	18.00	10.40	2.95										7.97	0.10	37.00	8.14	7.73										17.28	1.81	135.00	26.30	14.10			0.38	0.11	137.00	0.66	0.20		
0.00	12	Bothnian Sea	6.65	1.58	27.00	9.00	3.00			4.21	1.21	263.00	7.06	0.09			5.32	0.20	250.00	5.72	4.73			7.99	0.37	95.00	9.02	6.62			4.15	1.17	201.00	7.04	0.11			5.34	0.19	206.00	5.72	4.71			8.47	0.31	235.00	9.38	7.74			0.24	0.09	274.00	0.62	0.07			0.06	0.03	271.00	0.34	0.02			2.66	0.76	266.00	4.79	1.35			2.68	0.79	240.00	6.42	1.39			0.15	0.08	242.00	0.50	0.05			16.85	4.42	275.00	30.40	6.50										9.34	1.44	72.00	15.80	7.40										7.94	0.13	68.00	8.13	7.39			1.31	0.06	37.00	1.42	1.19			18.67	2.28	267.00	30.10	14.40			0.47	0.15	265.00	0.96	0.19		
5.00	1	Bothnian Sea								1.89	1.02	58.00	3.82	-0.24			5.37	0.11	55.00	5.56	5.02																															0.32	0.10	56.00	0.53	0.14			0.05	0.02	57.00	0.12	0.02			3.82	0.48	58.00	5.02	2.88										0.14	0.09	54.00	0.51	0.06			19.60	4.16	58.00	28.27	11.10										10.72	1.00	26.00	12.40	9.20										7.91	0.14	56.00	8.10	7.42										17.76	1.15	55.00	20.41	14.49			0.49	0.11	57.00	0.74	0.31		
5.00	2	Bothnian Sea	6.94	1.54	16.00	11.00	4.50			0.97	0.75	51.00	2.68	-0.27			5.32	0.14	50.00	5.54	4.92																															0.36	0.09	50.00	0.55	0.20			0.05	0.02	50.00	0.10	0.02			4.22	0.42	50.00	5.23	3.36										0.15	0.09	46.00	0.50	0.06			21.90	3.52	50.00	29.73	14.30										10.57	0.92	30.00	12.30	8.80										7.87	0.18	44.00	8.09	7.30										18.21	0.75	48.00	19.92	16.12			0.54	0.12	48.00	0.79	0.31		
5.00	3	Bothnian Sea								0.48	0.60	22.00	1.87	-0.21			5.40	0.12	22.00	5.58	5.14																															0.30	0.05	24.00	0.45	0.20			0.07	0.02	24.00	0.13	0.05			4.04	0.42	24.00	4.88	3.26										0.17	0.13	24.00	0.63	0.07			19.11	2.74	23.00	23.50	14.00																								7.90	0.18	16.00	8.14	7.52										18.85	1.87	26.00	22.99	16.68			0.49	0.08	26.00	0.65	0.28		
5.00	4	Bothnian Sea	5.78	1.35	27.00	8.90	3.00			1.37	0.72	66.00	2.71	-0.21			5.35	0.17	64.00	5.63	4.89																															0.18	0.07	25.00	0.31	0.05			0.10	0.04	24.00	0.22	0.05			3.01	1.21	24.00	4.72	0.05										0.24	0.11	24.00	0.55	0.07			16.01	3.91	24.00	28.40	10.50										10.00	0.99	26.00	12.70	7.90										8.09	0.20	32.00	8.33	7.54										16.94	1.66	64.00	23.55	13.21			0.42	0.09	65.00	0.66	0.23		
5.00	5	Bothnian Sea	5.98	0.95	58.00	7.50	3.00			4.61	1.72	137.00	10.96	1.37			5.44	0.27	124.00	5.94	4.34										6.99	1.32	17.00	10.90	5.46			5.54	0.23	66.00	5.94	4.73			9.71	0.36	62.00	10.55	8.78			0.05	0.03	87.00	0.17	0.01			0.04	0.03	85.00	0.16	0.02			0.21	0.42	85.00	2.72	0.05										0.33	0.13	60.00	0.62	0.09			8.96	3.70	88.00	18.10	0.90																								8.23	0.20	33.00	8.53	7.80			1.33	0.06	16.00	1.41	1.22			16.74	1.83	83.00	22.80	12.80			0.41	0.12	83.00	0.79	0.25		
5.00	6	Bothnian Sea	5.97	0.88	41.00	8.00	4.50			7.92	1.87	83.00	12.45	4.45			5.20	0.28	58.00	5.89	4.36																	5.43	0.39	17.00	5.74	4.13										0.04	0.02	22.00	0.07	0.01			0.05	0.01	22.00	0.07	0.02			0.07	0.03	19.00	0.17	0.05										0.23	0.15	21.00	0.80	0.08			6.83	3.45	22.00	14.90	2.45										9.02	0.93	29.00	11.40	7.25										8.36	0.16	30.00	8.68	8.06			1.30	0.08	23.00	1.40	1.14			16.64	2.01	62.00	24.50	13.56			0.34	0.10	63.00	0.67	0.14		
5.00	7	Bothnian Sea	5.72	1.05	22.00	7.75	4.00			14.43	2.06	47.00	20.80	10.70			5.04	0.23	42.00	5.66	4.60																																																																																8.79	0.79	24.00	10.30	7.40										8.28	0.17	18.00	8.71	7.92										16.41	1.39	43.00	20.70	14.46			0.30	0.04	44.00	0.41	0.23		
5.00	8	Bothnian Sea	5.62	0.90	46.00	7.50	3.30			15.81	1.76	69.00	20.26	12.82			4.98	0.38	64.00	5.69	3.63																	5.07	0.39	16.00	5.76	4.42										0.03	0.02	38.00	0.08	0.01			0.05	0.03	38.00	0.15	0.02			0.07	0.02	39.00	0.13	0.05										0.19	0.10	40.00	0.66	0.07			7.98	4.20	38.00	23.50	0.30																								8.21	0.18	39.00	8.53	7.61			1.29	0.06	17.00	1.37	1.21			16.95	1.96	69.00	22.49	11.10			0.31	0.07	71.00	0.50	0.13		
5.00	9	Bothnian Sea	5.94	0.74	51.00	7.00	4.00			12.51	1.62	174.00	18.65	7.90			5.13	0.31	171.00	5.72	4.22			7.07	0.32	136.00	7.74	6.36			14.26	2.22	66.00	16.76	8.74			5.20	0.32	73.00	5.74	4.38			7.15	0.25	65.00	7.88	6.79			0.03	0.02	55.00	0.10	0.01			0.05	0.02	56.00	0.12	0.02			0.10	0.07	53.00	0.56	0.05										0.20	0.08	55.00	0.47	0.06			8.00	2.25	56.00	12.90	3.20										8.89	0.70	16.00	10.70	8.00										8.16	0.16	23.00	8.43	7.84										17.48	1.26	81.00	20.60	14.55			0.31	0.05	83.00	0.44	0.18		
5.00	10	Bothnian Sea	6.55	1.32	22.00	9.00	4.00			9.65	1.71	113.00	13.66	5.50			5.18	0.19	108.00	5.64	4.63			7.28	0.33	76.00	7.78	6.27																								0.05	0.03	25.00	0.13	0.01			0.09	0.06	25.00	0.20	0.03			0.39	0.47	23.00	1.71	0.05										0.20	0.10	28.00	0.48	0.08			10.16	2.47	24.00	16.80	6.00																								7.92	0.20	25.00	8.43	7.47										16.01	1.13	45.00	18.80	14.06			0.31	0.07	45.00	0.50	0.19		
5.00	11	Bothnian Sea	6.38	1.46	30.00	9.00	3.00			5.06	1.25	85.00	8.78	2.59			5.30	0.17	79.00	5.62	4.87										5.14	1.08	106.00	7.92	2.43			5.45	0.17	117.00	5.91	4.97			8.20	0.23	109.00	9.09	7.59			0.16	0.07	121.00	0.49	0.03			0.08	0.06	121.00	0.43	0.02			2.42	0.76	122.00	4.82	0.73			2.26	0.71	49.00	3.74	0.86			0.21	0.12	56.00	0.52	0.05			12.65	3.24	121.00	23.50	6.00			1.15	0.18	21.00	1.48	0.80			6.10	2.81	17.00	10.30	3.00										7.98	0.09	37.00	8.19	7.80			1.31	0.04	16.00	1.38	1.25			17.73	1.82	135.00	24.60	14.28			0.38	0.11	137.00	0.69	0.20		
5.00	12	Bothnian Sea	6.65	1.58	27.00	9.00	3.00			4.21	1.20	267.00	7.08	0.05			5.33	0.20	253.00	5.72	4.73			8.07	0.33	101.00	8.94	6.63			4.13	1.16	199.00	7.02	0.13			5.34	0.19	209.00	5.72	4.72			8.48	0.31	235.00	9.48	7.92			0.24	0.09	273.00	0.62	0.08			0.06	0.04	270.00	0.35	0.02			2.67	0.76	267.00	4.97	1.36			2.69	0.80	238.00	6.61	1.40			0.15	0.08	256.00	0.54	0.05			16.76	4.40	272.00	30.50	6.80										9.41	1.41	72.00	15.70	7.50										7.95	0.12	69.00	8.12	7.41			1.32	0.06	38.00	1.42	1.20			18.65	2.09	265.00	27.00	12.60			0.47	0.14	262.00	0.95	0.17		
10.00	1	Bothnian Sea								1.91	1.02	56.00	3.83	-0.24			5.37	0.11	53.00	5.56	5.04																															0.32	0.10	56.00	0.54	0.14			0.05	0.02	55.00	0.12	0.02			3.86	0.48	58.00	5.03	2.94										0.15	0.09	52.00	0.43	0.06			19.70	4.20	56.00	28.27	11.20																								7.91	0.14	54.00	8.11	7.43										17.64	1.20	58.00	19.85	13.06			0.49	0.11	58.00	0.73	0.31		
10.00	2	Bothnian Sea	6.94	1.54	16.00	11.00	4.50			0.98	0.75	49.00	2.71	-0.28			5.32	0.14	49.00	5.54	4.92																															0.36	0.09	52.00	0.55	0.21	0.51	0.26	0.05	0.02	50.00	0.10	0.02			4.24	0.44	52.00	5.36	3.28	4.99	3.67								0.14	0.09	48.00	0.42	0.06			21.92	3.45	50.00	29.84	14.45																								7.88	0.19	40.00	8.17	7.23										18.26	0.87	52.00	21.20	16.00	19.57	16.93	0.54	0.12	51.00	0.77	0.32		
10.00	3	Bothnian Sea								0.47	0.60	22.00	1.88	-0.22			5.40	0.12	22.00	5.58	5.14																															0.29	0.05	26.00	0.44	0.20			0.07	0.02	23.00	0.13	0.05			4.16	0.50	27.00	5.25	3.26										0.16	0.10	23.00	0.41	0.07			19.14	2.68	25.00	23.70	13.65																								7.90	0.18	16.00	8.17	7.53										18.91	1.82	28.00	22.99	16.49			0.49	0.08	29.00	0.67	0.28	0.60	0.37
10.00	4	Bothnian Sea	5.78	1.35	27.00	8.90	3.00			1.32	0.69	64.00	2.71	-0.20	2.44	0.19	5.35	0.17	62.00	5.63	4.92																															0.18	0.08	25.00	0.30	0.02			0.10	0.04	24.00	0.17	0.05			3.01	1.22	24.00	4.69	0.05										0.24	0.13	24.00	0.53	0.09			16.12	4.05	24.00	29.30	11.20																								8.09	0.20	32.00	8.34	7.58										16.70	1.40	63.00	20.98	12.64			0.41	0.10	63.00	0.66	0.20		
10.00	5	Bothnian Sea	6.00	0.98	60.00	8.00	3.00			4.20	1.32	135.00	7.21	1.34			5.46	0.25	122.00	5.94	4.37										4.73	1.80	25.00	7.29	0.95			5.56	0.21	64.00	5.94	4.95			9.69	0.34	63.00	10.60	8.83			0.04	0.03	87.00	0.16	0.01			0.04	0.03	87.00	0.20	0.02			0.25	0.47	87.00	2.68	0.05										0.34	0.14	63.00	0.68	0.09			8.85	3.60	90.00	17.80	0.60																								8.25	0.21	33.00	8.90	7.89										16.31	2.01	83.00	23.90	11.60			0.38	0.10	83.00	0.75	0.20		
10.00	6	Bothnian Sea	5.97	0.88	41.00	8.00	4.50			7.39	1.64	81.00	12.18	1.89			5.22	0.28	56.00	5.89	4.38																															0.04	0.02	22.00	0.10	0.02			0.05	0.01	22.00	0.09	0.02			0.09	0.12	20.00	0.60	0.05										0.21	0.13	21.00	0.68	0.10			6.56	3.02	22.00	11.80	2.40																								8.34	0.16	30.00	8.69	8.08										16.44	1.70	60.00	23.50	14.05			0.32	0.09	60.00	0.62	0.13		
10.00	7	Bothnian Sea	5.72	1.05	22.00	7.75	4.00			13.42	1.82	45.00	19.62	8.79	16.33	11.18	5.07	0.23	40.00	5.66	4.61																																																																																														8.24	0.19	20.00	8.72	7.82										16.60	1.44	42.00	20.20	14.25			0.31	0.06	42.00	0.52	0.23		
10.00	8	Bothnian Sea	5.67	0.84	45.00	7.50	3.70			15.38	1.59	66.00	19.06	12.61			5.04	0.32	61.00	5.69	4.25																															0.03	0.02	39.00	0.08	0.01			0.05	0.03	40.00	0.12	0.02			0.07	0.03	41.00	0.17	0.04										0.20	0.09	40.00	0.64	0.07			7.63	3.93	38.00	23.46	0.30																								8.18	0.15	41.00	8.51	7.74										17.07	1.75	67.00	21.35	12.90			0.32	0.07	68.00	0.59	0.14		
10.00	9	Bothnian Sea	5.94	0.74	51.00	7.00	4.00			12.47	1.63	172.00	18.62	7.89			5.15	0.29	169.00	5.72	4.40			7.05	0.30	136.00	7.72	6.39			14.16	2.18	63.00	16.75	7.96			5.25	0.30	66.00	5.74	4.57			7.06	0.26	62.00	7.88	6.61			0.03	0.02	56.00	0.15	0.01			0.05	0.02	56.00	0.12	0.02			0.10	0.06	54.00	0.50	0.05										0.21	0.09	56.00	0.48	0.06			7.85	2.15	56.00	14.60	3.10																								8.16	0.14	23.00	8.43	7.94										17.37	1.31	83.00	22.00	14.66			0.31	0.06	82.00	0.58	0.17		
10.00	10	Bothnian Sea	6.55	1.32	22.00	9.00	4.00			9.64	1.71	113.00	13.66	5.52	12.33	6.54	5.18	0.19	108.00	5.64	4.64			7.28	0.33	77.00	7.80	6.18																								0.05	0.03	25.00	0.14	0.02			0.09	0.06	25.00	0.20	0.03			0.42	0.47	23.00	1.69	0.05										0.20	0.09	28.00	0.52	0.09			10.13	2.67	24.00	17.80	5.90																								7.93	0.20	25.00	8.42	7.49										15.97	1.12	45.00	19.20	14.20			0.31	0.07	45.00	0.50	0.20		
10.00	11	Bothnian Sea	6.38	1.46	30.00	9.00	3.00			5.00	1.17	83.00	7.94	2.60			5.31	0.17	77.00	5.62	4.87										5.08	1.11	114.00	7.92	2.32			5.46	0.18	116.00	5.96	4.96			8.21	0.22	115.00	8.90	7.61			0.16	0.07	128.00	0.47	0.03			0.08	0.06	128.00	0.43	0.02			2.46	0.77	129.00	4.72	0.71			2.26	0.73	49.00	3.99	0.84			0.21	0.12	57.00	0.55	0.05			12.69	3.26	127.00	23.00	6.10			1.16	0.16	21.00	1.45	0.80			5.44	2.51	16.00	8.60	2.90										7.97	0.09	37.00	8.14	7.70										17.65	1.78	134.00	24.60	13.90			0.38	0.11	135.00	0.70	0.19		
10.00	12	Bothnian Sea	6.65	1.58	27.00	9.00	3.00			4.20	1.17	265.00	7.19	0.15			5.33	0.19	252.00	5.72	4.79			8.06	0.32	101.00	8.77	6.47			4.13	1.15	199.00	7.14	0.19			5.34	0.19	211.00	5.73	4.75			8.47	0.31	236.00	9.41	7.29			0.24	0.09	272.00	0.62	0.08			0.06	0.04	270.00	0.34	0.02			2.65	0.80	266.00	6.51	1.33			2.67	0.80	240.00	6.53	1.37			0.15	0.09	257.00	0.77	0.05			16.80	4.41	274.00	30.50	6.80										8.65	0.80	42.00	10.90	7.50										7.95	0.12	66.00	8.22	7.43			1.31	0.05	37.00	1.42	1.21			18.48	1.91	269.00	27.90	12.70			0.47	0.14	264.00	0.92	0.18		
15.00	1	Bothnian Sea								1.91	0.76	18.00	3.81	0.77	3.18	0.93	5.44	0.10	16.00	5.56	5.22																																																																																																																									
15.00	2	Bothnian Sea																																																																																																																																												
15.00	3	Bothnian Sea																																																																																																																																												
15.00	4	Bothnian Sea								1.15	0.65	19.00	2.10	0.09	2.06	0.40	5.47	0.13	17.00	5.63	5.13																																																																																																																									
15.00	5	Bothnian Sea	6.16	0.84	40.00	7.50	4.00			4.05	1.00	90.00	6.72	1.48	5.59	1.91	5.58	0.19	77.00	5.92	5.11										4.43	0.86	18.00	6.35	3.53			5.59	0.18	60.00	5.95	5.15			9.57	0.27	62.00	10.59	8.91			0.04	0.05	73.00	0.38	0.02			0.03	0.02	71.00	0.13	0.02			0.24	0.56	71.00	3.75	0.05										0.45	0.34	50.00	2.34	0.15			8.87	3.93	72.00	22.90	0.80																																						16.12	2.57	30.00	23.80	11.60			0.36	0.14	30.00	0.83	0.20		
15.00	6	Bothnian Sea	5.98	0.97	21.00	8.00	4.50			6.31	1.04	41.00	9.78	4.46			5.42	0.25	18.00	5.89	4.98																															0.04	0.03	16.00	0.11	0.02			0.05	0.02	16.00	0.10	0.02																								6.11	2.53	16.00	11.40	3.00																																						17.32	2.92	16.00	22.70	13.94			0.32	0.12	17.00	0.59	0.13		
15.00	7	Bothnian Sea																																																																																																																																												
15.00	8	Bothnian Sea	5.81	0.85	26.00	7.30	3.70			13.13	2.98	26.00	18.23	4.14			5.24	0.27	21.00	5.69	4.66																															0.03	0.01	23.00	0.06	0.01			0.06	0.04	23.00	0.17	0.02			0.08	0.03	23.00	0.16	0.05										0.20	0.08	22.00	0.39	0.07			7.56	4.03	23.00	23.46	4.00																																						16.04	2.26	24.00	19.63	9.90			0.27	0.06	25.00	0.43	0.15		
15.00	9	Bothnian Sea	6.04	0.74	39.00	7.00	4.50			11.92	1.67	148.00	17.18	4.61			5.21	0.28	145.00	5.76	4.56			7.03	0.30	128.00	7.79	6.17			12.63	2.91	65.00	16.70	3.19			5.32	0.28	62.00	5.74	4.64			7.02	0.31	63.00	7.90	6.43			0.03	0.04	51.00	0.27	0.01			0.05	0.03	51.00	0.15	0.02			0.13	0.28	49.00	2.07	0.05										0.20	0.08	51.00	0.46	0.08			8.32	2.44	51.00	19.70	3.50																																						16.70	1.37	52.00	21.10	14.13			0.29	0.06	51.00	0.52	0.18		
15.00	10	Bothnian Sea								9.94	1.69	85.00	13.66	5.45	12.41	6.66	5.22	0.17	80.00	5.64	4.91			7.25	0.32	71.00	7.82	6.14																								0.06	0.05	19.00	0.22	0.02			0.09	0.06	19.00	0.20	0.04			0.44	0.53	18.00	1.76	0.05										0.20	0.10	19.00	0.55	0.08			10.38	2.65	19.00	19.60	5.90																																						16.35	1.21	19.00	18.70	14.34			0.32	0.09	19.00	0.50	0.20		
15.00	11	Bothnian Sea	6.25	1.52	25.00	9.00	3.00			4.91	1.25	62.00	8.79	2.66			5.35	0.16	56.00	5.62	4.98										5.16	1.08	108.00	7.92	2.48			5.47	0.19	109.00	6.31	4.97			8.18	0.23	108.00	8.97	7.22			0.16	0.08	112.00	0.45	0.02			0.08	0.06	113.00	0.46	0.02			2.42	0.77	113.00	4.76	0.75			2.25	0.71	49.00	3.76	0.88			0.21	0.12	44.00	0.55	0.05			12.82	3.08	113.00	22.20	7.13			1.11	0.18	21.00	1.41	0.70																	7.98	0.11	28.00	8.14	7.69										17.95	1.55	108.00	23.30	15.00			0.40	0.11	109.00	0.77	0.20		
15.00	12	Bothnian Sea	6.84	1.67	19.00	9.00	3.00			4.24	1.21	239.00	7.77	0.44			5.35	0.19	226.00	5.72	4.89			8.04	0.31	94.00	8.75	6.56			4.18	1.14	200.00	7.75	0.36			5.35	0.18	210.00	5.73	4.90			8.46	0.30	233.00	9.46	7.68			0.24	0.09	243.00	0.62	0.09			0.06	0.04	240.00	0.34	0.02			2.59	0.74	238.00	4.78	1.33			2.65	0.78	239.00	6.48	1.38			0.16	0.08	223.00	0.48	0.05			16.36	4.38	244.00	30.60	6.80										8.67	0.78	40.00	10.80	7.50										8.00	0.08	33.00	8.14	7.77			1.31	0.05	27.00	1.42	1.22			18.51	2.08	236.00	27.30	12.10			0.47	0.15	235.00	0.98	0.19		
20.00	1	Bothnian Sea								1.93	0.81	20.00	3.81	0.09			5.46	0.09	17.00	5.56	5.21																															0.25	0.07	19.00	0.45	0.17			0.06	0.03	18.00	0.17	0.02			3.83	0.60	19.00	5.03	2.98										0.21	0.09	18.00	0.43	0.06			15.23	2.43	19.00	22.40	11.10																								7.93	0.12	17.00	8.14	7.67										17.23	1.73	20.00	20.82	13.49			0.45	0.12	21.00	0.73	0.32		
20.00	2	Bothnian Sea																																																		0.38	0.11	16.00	0.56	0.25	0.55	0.27								4.30	0.34	16.00	4.98	3.77	4.84	3.85																																																									17.78	0.90	16.00	19.56	15.95	19.02	16.29	0.58	0.13	16.00	0.78	0.42	0.77	0.43
20.00	3	Bothnian Sea																																																																																																																																												
20.00	4	Bothnian Sea	6.26	1.28	16.00	8.90	4.00			0.80	0.56	24.00	1.85	-0.20	1.67	-0.15	5.51	0.09	22.00	5.63	5.30																															0.20	0.07	23.00	0.29	0.06			0.10	0.04	23.00	0.19	0.05			3.29	1.00	23.00	4.73	0.28										0.25	0.12	23.00	0.51	0.12			15.46	2.93	23.00	21.30	9.70																								8.01	0.20	20.00	8.33	7.59										17.84	1.36	23.00	20.70	15.84			0.45	0.07	24.00	0.67	0.33	0.54	0.36
